Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
New Caledonia,NCL,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,89.18907127,88.89107269,88.63440174,88.19530321,86.82435983,86.82110926,86.43979847,86.91617564,86.49645464,86.01617885,83.7938966,83.98071687,83.73461595,86.27680992,86.58964467,86.45869404,86.25822533,86.20795747,85.72641326,83.15327117,,,,,,,,,,,,,,,,,,,
Niger,NER,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,83.2989188,83.24952529,82.91557208,74.12897464,73.79621486,74.34596934,75.13152233,76.24760346,77.15470475,77.0941611,77.02341079,76.58196442,76.53732097,76.26234318,66.04671537,60.99964679,62.06014274,60.31212026,60.43819225,60.45868143,70.24336283,70.06369427,69.69387755,69.62025316,69.56928839,69.39693969,69.31034483,69.23076923,69.10828025,69.03669725,69.25329429,69.33895921,69.37669377,69.57654723,69.71214018,69.82498491,69.58792803,69.60621187,69.60680128
Nigeria,NGA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,38.40716624,33.85740032,29.86677,29.00488159,24.28391031,29.73878859,27.87255036,32.0548036,32.40908178,27.1365327,31.83753997,36.72235548,39.79625227,39.80449754,38.5772823,37.77946936,37.7799189,39.07381838,37.22250813,37.36734683,20.01236968,20.88360385,20.95106823,21.20617589,21.65199161,23.64072495,25.59857838,28.29837287,31.18168695,33.85576502,36.78659323,35.5666591,34.69342986,34.21968978,33.78735515,33.90407627,33.96880416,33.52218168,33.20267686
Nicaragua,NIC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,85.84138645,84.50536639,84.04802301,83.99947988,84.6707847,84.58106947,84.23863864,84.38229904,83.92666641,82.59004682,80.36933518,80.05498485,80.80729322,77.94723574,78.79916044,78.44406219,76.08067491,73.98708599,74.82717822,77.67416087,83.50340136,79.9591002,81.27340824,82.71186441,82.68907563,79.32330827,77.6290631,77.99295775,76.47058824,78.58243451,78.33827893,77.94117647,77.92207792,78.54195323,77.40112994,77.94316644,78.01608579,77.80748663,77.5862069
Netherlands,NLD,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,40.41016091,38.74626124,38.54594542,38.68499994,39.23506494,38.92952146,37.89870314,37.751992,39.14945299,39.26988042,40.40004873,40.75988106,41.92580011,41.96973932,41.35290623,40.36850066,39.57532718,39.30120943,39.06995417,37.63956199,45.70977918,45.63046192,45.69074778,45.67462879,46.01652893,46.81066487,46.84373922,47.76607337,48.10078977,50.19607843,50.73770492,51.85185185,51.71957672,52.46800731,53.41121495,57.17834078,58.10741688,58.54029397,59.38583457
Norway,NOR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,29.92557243,30.00092514,29.30755096,29.56829448,29.09517508,27.74444771,26.6892591,26.36412687,24.33867243,22.73774729,21.52411791,21.94402357,21.87261803,20.83011035,19.96013821,19.24147563,18.87610609,17.68508046,16.90636646,15.66026987,47.00854701,47.45762712,47.16666667,46.12850082,46.16639478,46.96223317,47.47145188,47.07792208,48.82550336,49.82638889,47.52136752,47.10884354,47.81085814,47.23183391,46.96707106,48.36956522,48.61367837,46.99453552,47.83427495
Nepal,NPL,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,87.88717263,87.60794255,87.18310534,87.43143377,87.40347873,87.39703169,87.29926603,87.20950395,87.08856628,86.86033897,86.87192457,86.77492298,86.27205293,86.28904194,86.33368626,86.14798071,85.67124086,85.7538519,85.65665635,85.2943226,86.47023452,85.52631579,84.3220339,84.06976744,83.43767786,83.34234721,81.36387298,79.44584383,77.582846,75.95473833,74.35897436,73.76529225,73.36302895,73.03321678,72.72727273,72.37452552,72.10940738,71.56339762,71.66732988
Nauru,NRU,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,10.04882376,10.16997078,10.46980878,10.79232665,11.10014233,11.1755867,10.05333753,9.346175143,9.724272525,10.06463222,10.47749649,11.25376924,11.5246483,11.7804356,10.64085837,10.92786905,11.16112595,11.24561954,11.26823679,10.85169803,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,90.86783964,90.60010815,90.73468433,90.82325593,90.69127528,90.64182921,90.27068783,90.15282845,90.48254374,90.9505942,90.91554681,91.31711049,90.9874378,90.74102976,90.61679261,90.39893168,90.28103895,89.77971776,89.62751238,88.88234262,85.22692659,85.01396215,84.55997495,84.39070352,84.89472078,84.91353608,83.82441371,84.01319736,83.51145038,83.25791855,82.7247622,82.6946472,83.04076168,83.9418225,84.02736466,84.06315162,84.12651493,84.37406633,83.91502276
OECD members,OED,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,41.95057088,41.51539873,41.25517312,41.11188658,41.28282091,41.21578265,40.867494,41.00006493,41.4211317,42.28053213,42.70149489,43.2871815,43.63406373,42.40054496,43.48580067,43.05401739,43.64006643,43.6215007,42.66317245
Oman,OMN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,1.948477501,2.041911205,2.292797113,2.572332725,2.864071803,1.064937789,1.08471084,1.205764308,1.560205501,1.881137611,3.460206514,3.29588127,3.964893939,3.756811997,4.739417637,6.90309918,5.720127171,5.926967264,5.266335729,5.347762609,14.23076923,14.23357664,14.63414634,14.6179402,14.92063492,14.63414634,14.79289941,14.89971347,15,15.54959786,15.18324607,15.78947368,16.22340426,16.84491979,17.2972973,18.42818428,18.06282723,17.97468354,17.69041769
Other small states,OSS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,42.35819549,40.71975787,39.1883033,37.04279621,36.21587646,36.1696602,35.08480789,32.24696005,31.12988721,31.03642423,30.31754979,29.55699984,28.67291563,23.28800059,22.84057548,23.05753717,24.26862156,21.99722354,24.95570529
Pakistan,PAK,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,79.72895919,79.27163322,79.4607508,78.98998372,78.66841406,78.54145796,78.35807431,78.36851275,78.16647129,77.40880878,75.76143663,75.26195461,74.71282984,74.06271388,73.79778611,72.67880451,73.78410297,72.02600006,71.42455888,71.6642116,86.02700782,85.83786801,85.57268722,85.57114228,85.37642885,85.25138228,85.33529845,85.14839636,84.98078938,84.87727633,84.5819882,84.20417124,84.07976114,84.04781533,83.90400643,83.82625671,84.42817932,84.40817055,84.65685436
Panama,PAN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,85.78820556,86.06470648,86.22476818,86.0817427,86.05917041,85.71958584,85.84275002,85.27390914,84.9041287,84.95391169,84.49805376,84.63369425,84.39168289,84.12644395,83.76412759,83.44715707,83.23625967,82.74549422,82.62398372,82.35950019,50.81967213,50.46082949,50.22522523,49.88913525,49.56521739,50.66666667,51.84331797,52.20588235,54.27135678,55.87467363,57.76566757,59.60099751,58.53658537,57.48792271,56.35491607,56.25,55.20361991,53.6036036,53.87931034
Peru,PER,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,60.34976536,64.27059722,60.88935641,61.12215514,59.82795204,60.46419866,59.19788674,59.95697171,57.69084548,57.92749946,56.71967714,59.57087237,59.87517233,58.93363663,61.39253032,61.19558973,59.67196915,59.53006442,60.78149127,60.68488596,72.96983759,72.19941349,71.69700528,71.45359019,70.4271632,68.2790224,65.87723538,63.4766528,61.79431072,61.22366288,59.3432369,59.18604651,59.54459203,59.55772114,59.02439024,60.15146051,59.69718818,59.85790409,60.08388675
Philippines,PHL,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,82.14774758,82.48437043,81.69053308,82.28047838,81.86954637,81.06570607,79.92811976,79.11025873,78.58230124,78.24913796,77.19706575,76.66611852,75.223638,73.65752453,73.47968349,73.53163673,72.75854337,71.20000782,71.08936942,70.83138782,79.20034957,79.06976744,77.66475011,77.62959776,78.6071643,78.59907121,78.85185185,78.14643188,75.13800859,77.74227902,77.42217559,77.0890884,76.64383562,76.12474438,76.14541833,75.46604527,75.70770244,76.14352675,76.66192958
Palau,PLW,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,28.66835981,28.05821341,31.80869146,30.06131379,29.37263791,29.34385832,30.82193477,31.87383855,29.43226206,30.58282091,30.07262548,25.58712157,31.84583499,28.50497579,23.75351707,23.65143474,27.46981542,30.08518254,22.0624812,22.54538918,18.65443425,14.31924883,12.12121212,10.77654517,9.68622101,8.971291866,8.743842365,10.11235955,9.548387097,9.920634921,10.06802721,11.21883657,12.90322581,13.36206897,14.89051095,13.62940276,14.54545455,13.62940276,13.76146789
Poland,POL,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,22.74029977,22.7488289,22.86171815,23.33540617,23.86351698,23.33956328,22.16788285,21.97192873,21.63896159,20.95463289,21.18715137,22.50310001,20.68850062,17.94317296,18.10821308,17.92211287,18.0477489,17.31754393,17.45837934,19.10463939,38.42136676,37.68464997,36.03365781,34.20156622,34.18921248,33.63284003,32.80886823,33.49479727,33.42680875,32.41800153,31.23902439,29.04689864,29.45993371,29.21108742,28.48472984,28.80434783,29.26262822,29.76424361,29.55713721
Pre-demographic dividend,PRE,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,55.70320564,56.26929981,55.64493226,55.63900228,55.54366448,56.51943512,56.06162005,56.5373043,57.62916264,57.85860968,58.13931049,56.61639932,57.53117628,57.68530374,56.37869024,56.90436453,55.61575632,55.9179357,55.42383037
Puerto Rico,PRI,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,56.68506698,56.02150523,55.44713866,55.05620962,53.5669212,52.96548077,53.35492918,53.37821621,52.45302864,50.12586553,47.37950528,47.48062372,48.55155549,49.72533539,49.75453629,49.32770045,49.19888038,45.79170092,46.58340268,47.06592071,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,38.20606063,39.25804192,38.01976149,37.63810566,40.01181272,40.24048955,38.91439115,37.02328137,33.11299231,32.4229976,30.59322954,30.38807841,28.78488085,26.59173965,27.34100808,26.98206371,26.94010486,26.58019532,27.5091597,27.37295926,14.99181669,15.21136521,15.87998536,16.60201707,17.55976917,18.03783546,17.86565031,19.24643585,20.71232877,22.87735849,24.15803109,24.82627922,24.86016159,25.55626192,26.0756193,26.93333333,25.91404747,24.92269635,23.77245509
Portugal,PRT,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,52.77482837,52.19574428,52.31768739,51.87704909,49.52622051,48.82231579,47.31506148,49.1699189,50.97123942,51.03396474,52.35416681,51.61999932,51.63691396,49.56043197,47.99833445,47.5967224,47.06063846,46.14405747,45.99903786,43.87120614,47.21723519,46.21549421,44.69964664,42.95837024,42.94268606,41.8487395,42.19269103,41.4893617,40.4494382,40.27113238,39.71291866,37.71289538,36.62420382,35.79766537,35.43913713,37.04292528,36.90572119,37.40831296,38.91708968
Paraguay,PRY,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,72.01293457,79.02263943,75.69676875,79.56122347,78.47810127,76.95643826,75.73912915,80.66478984,77.39097764,76.09529719,75.36042038,78.31223228,78.05502639,78.08947781,82.27133969,81.50634241,79.94217819,76.48290546,78.95767559,79.16187125,74.58595089,72.55255255,72.5101922,73.583878,73.744174,74.30521697,73.03703704,72.43902439,71.8960539,71.36752137,70.09615385,71.13449222,69.79264844,71.28363476,69.28438662,69.92380099,69.64997785,70.65491184,69.50021358
West Bank and Gaza,PSE,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,64.07263939,62.78464599,61.65323177,63.60398417,62.45182774,63.43533367,62.22641743,62.18824462,61.21837074,60.87493313,60.91812491,60.55704208,59.95835309,59.45020525,58.83226201,58.58520173,59.07883247,60.21154787,59.87829583
Post-demographic dividend,PST,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,38.88138367,38.57070507,38.22697306,38.23026143,38.56977976,38.53880265,38.30691956,38.48964336,38.93653148,39.9768715,40.52835875,41.13292765,41.45000848,39.986475,41.26133692,40.83345836,41.73016128,41.87633064,41.19312012
French Polynesia,PYF,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,44.50805007,42.76142328,40.47676179,38.30049235,36.20295598,36.24112695,35.97466711,35.8624575,35.6702502,34.97788212,35.70901297,39.75325202,37.49179426,34.41990878,34.90296283,36.72380463,35.29224181,32.45652892,31.41730204,31.13698656,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,0.4365561649,0.3769747081,0.3297800533,0.3095754524,0.3631117144,0.4245409227,0.4512862896,0.564344707,0.4737569744,0.5916583258,0.721707117,0.9109725023,0.5406624576,0.7127129791,0.5567761904,0.8881052435,1.203897204,1.418506134,1.385788937,1.354750465,5.109489051,5.479452055,5.806451613,6.666666667,6.896551724,6.593406593,6.282722513,6.5,6.25,5.99078341,5.752212389,3.75,3.488372093,3.249097473,3.389830508,1.935483871,2.253521127,2.14797136,1.943844492
Romania,ROU,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,36.50328241,37.61457464,38.10155625,38.45510546,38.38988477,37.71862102,37.81793228,38.47303588,37.94927602,39.17433778,38.8102352,38.99680799,39.00437683,32.46831203,40.79706401,41.69429979,40.41396895,40.70264181,40.16325184,40.90690273,35.36585366,36.59080768,35.9572883,33.44966443,33.58981162,31.47249191,31.28536783,31.98985344,32.85887341,32.92872705,31.04704097,27.9209622,28.21046373,29.1180867,30.43881335,31.09217172,32.48139761,34.64673913,34.49453552
Russian Federation,RUS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,29.0749801,30.05961289,29.18101975,29.65952821,29.75251944,29.45060584,28.38987874,27.87573733,27.57716859,27.08200748,26.43500108,25.66582049,25.0696609,24.96903739,24.56684799,24.15987805,23.36820811,23.160551,21.94315817,21.79411079,16.08331452,16.98281453,17.12661194,17.67441219,17.93918311,16.62107452,15.56362701,13.92247452,13.15498896,11.80390847,11.31656565,10.71428571,10.25422589,9.719480664,8.270456961,7.668391075,7.214131089,7.099970928,7.319471939
Rwanda,RWA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,47.87076403,46.58047061,46.09237824,46.45885403,44.25705994,44.1581162,42.14517271,42.01810013,42.28562362,45.02144384,44.27712429,42.94267334,43.11294827,42.79955889,40.40734898,40.81554232,39.70783278,39.37872559,38.0770654,37.29956011,32.45614035,33.62445415,32.88888889,31.81818182,30.8411215,27,28.84615385,30.51643192,32.73542601,35.47008547,35.04273504,36.8852459,37.6,44.48979592,50.86206897,57.14285714,59.48275862,60.58091286,62.3015873
South Asia,SAS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,81.30611131,81.04241774,80.75528586,80.55168193,80.36231204,79.78413552,79.4336269,79.02006462,78.65327578,78.34256418,77.82526426,77.39889956,76.78642427,76.57362859,76.24617664,76.21545308,76.05411539,75.90322995,75.78740701
Saudi Arabia,SAU,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,1.954795367,1.77367889,1.431926614,1.220056262,1.336468439,1.797104138,1.549619452,1.525421313,1.89887224,1.901131853,1.750338512,2.042642935,2.965736839,4.131874041,6.514448797,7.559854557,6.65402797,6.819472621,5.668252702,5.447390644,10.35897436,10.00478698,9.78017048,9.509721048,9.301397206,8.942781357,8.618824378,8.2616179,7.692307692,6.961220598,6.938527085,6.820843091,6.632797065,6.457765668,6.687647522,6.617647059,6.157635468,6.039627596,5.291375291
Sudan,SDN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,83.427562,83.25954061,82.95275948,83.93679534,81.59132023,82.57160842,82.74001487,83.81339667,82.21295928,83.17981602,85.04557916,83.58546826,84.90032121,83.7707246,83.64584572,82.39237095,81.50417761,81.54094493,80.37446608,81.19462794,86.02664845,86.1589404,86.94325808,87.55707763,87.9091155,87.95244386,88.45070423,88.9468455,89.57839886,89.99769532,90.57764112,89.01906731,88.49422532,87.86540484,87.16216216,86.68767231,85.50782818,85.26699962,84.47584495
Senegal,SEN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,70.21984766,70.00880499,67.94183546,66.94464312,65.6740022,66.32731201,66.45873008,67.06535204,66.58899028,66.20338175,65.69003016,64.16259099,65.29643854,62.79088445,62.55545115,62.91575508,63.92730237,65.0323068,64.00597897,64.67412511,69.54612006,69.4721826,69.08077994,68.92808684,68.60927152,68.1462141,68.6716792,67.87954831,66.79340938,67.90419162,68.89897843,67.09451575,64.92718447,62.92134831,64.69221835,64.97747748,65.06550218,63.19910515,63.77277599
Singapore,SGP,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,17.44428726,15.67020537,16.47921656,18.76943632,15.13245526,13.94654969,13.34654529,15.78208384,15.02898658,14.48801878,13.44059758,11.27030566,10.25169349,13.4832876,10.16640908,8.646825163,7.657150069,8.548258185,5.798948925,4.431050577,4.761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,99.23093544,99.18624373,99.16939251,99.15855216,99.07467515,99.12162389,99.07341887,99.09620755,99.12184782,99.06277352,99.01809572,99.0231064,99.03791127,98.94306806,98.91705873,98.9029648,98.873664,98.85259206,98.84243491,98.78193204,18.18181818,21.73913043,20.83333333,20.83333333,20,20,19.23076923,19.23076923,18.51851852,17.85714286,17.85714286,17.24137931,17.24137931,16.66666667,16.12903226,15.625,15.15151515,15.15151515,14.70588235
Sierra Leone,SLE,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,57.54334505,58.46559718,57.56656668,57.55069974,57.54685664,57.73183408,57.96359852,58.23298197,57.81799178,56.91134945,57.5053943,56.58723659,56.78917255,54.44681591,51.69545493,51.2061926,50.44781237,50.84308848,50.94996492,51.33218008,59.25925926,58.80149813,58.42696629,59.48905109,58.14814815,56.53846154,48.21428571,48.2300885,46.3963964,41.9047619,40.29126214,47.95081967,51.85185185,57.37179487,60.23391813,60.89385475,66.66666667,61.27320955,56.89655172
El Salvador,SLV,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.27552728,63.64824929,63.65567573,60.20185761,60.23589628,59.93365299,60.65693479,62.43328764,62.78351718,62.78371011,60.65251393,57.97816916,54.43289055,52.96335792,52.88810886,53.92308417,56.38449682,56.97744051,59.04191548,59.41354688,56.03448276,55.71030641,54.89130435,52.73224044,52.87958115,49.18032787,51.76767677,48.95833333,45.96774194,47.17948718,44.76439791,47.68856448,48.71794872,47.16981132,46.74418605,46.31336406,47.19101124,48.02631579,48.26839827
San Marino,SMR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,88.61979757,88.38201197,88.51363379,88.03310017,87.13913783,88.14656839,87.6150231,88.21170287,88.5059638,87.84113049,87.1498406,87.28710898,87.30759377,86.43909883,86.34353621,86.57749357,86.30684179,86.4478981,86.51283619,86.07447238,90.43824701,89.03760357,87.79472954,88.53503185,89.12529551,89.23431203,89.13899831,89.0237176,88.74862788,88.50948509,88.36461126,88.18277311,87.98549974,87.73100616,87.51902588,87.36263736,86.42039542,85.50646552,85.11552929
Serbia,SRB,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,50.67294751,49.59128065,44.87840825,44.51802796,43.46210996,44.50867052,44.37229437,43.890094,43.32365747,42.01362604,39.14100486,38.17878028,38.07495741,38.06228374,38.21209465,36.16236162,36.58536585,35.70175439,33.99653979
Sub-Saharan Africa (excluding high income),SSA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,57.7159497,56.90604975,56.22057792,55.33327816,54.93046921,55.76795702,55.9119564,56.79268744,58.71643911,59.53204764,60.12979739,59.08849185,59.30184361,58.66840927,58.0053287,58.30038216,57.53648864,58.11415638,58.14420177
South Sudan,SSD,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,92.99065421,93.13915858,93.64608076,94.0166205,94.23480084,94.26523297,87.02185792,81.18852459,76.7706422,72.8008089,69.92642551,65.33536585,63.50014136,61.51184456,59.50455005,58.10069196,55.52674994,54.87259723,53.23036763
Sub-Saharan Africa,SSF,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,57.7096045,56.90001465,56.21477051,55.32764485,54.92501372,55.76248224,55.90655341,56.78633834,58.71002081,59.52549238,60.12324343,59.08207696,59.29556543,58.6616098,57.99875064,58.29401705,57.53018992,58.10800128,58.138197
Small states,SST,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,33.61460978,32.93978275,32.08265438,31.29799887,31.13131636,32.06277051,31.76477798,30.3084424,29.76456178,30.15755049,29.68002533,29.08898856,28.00655034,23.77249325,23.11912495,23.02119537,23.53175861,21.70274749,24.1310305
Sao Tome and Principe,STP,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,18.46534998,17.36384308,14.62523758,15.48283017,14.09886868,14.66875386,16.23850852,15.42583108,15.22218761,15.12882333,15.01681552,14.72132584,15.29763291,15.20852624,15.10333932,15.29045549,15.16233628,14.98259789,14.7809418,14.7036546,0,0,0,0,0,0,0,0,0,0,25,33.33333333,33.33333333,33.33333333,33.33333333,0,0,0,0
Suriname,SUR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,52.60054481,65.26276932,56.25655628,65.43065481,62.52213456,59.49656846,54.86689811,63.70103434,60.183704,59.91443259,60.36275626,65.56798272,64.23811858,63.81842765,71.78405207,69.76505204,67.40512167,60.2783885,65.82194819,65.54998245,66.66666667,67.44186047,66.66666667,61.95652174,61.45833333,60,57.84313725,53.53535354,51.48514851,50,45.54455446,47.61904762,41.30434783,45,44,41.4893617,39.6039604,35.57692308,34.82142857
Slovak Republic,SVK,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,65.00587806,65.46285425,65.26584407,65.69778032,66.01800559,64.64028656,63.87631517,63.24518663,62.32467329,62.96695077,64.37038967,64.27008068,62.90079318,61.86526702,61.26297729,60.72575049,60.76795848,60.94983547,60.19650188,60.42116328,49.04458599,47.85435631,45.11691884,42.28486647,38.98573693,37.23577236,37.23916533,36.9205298,34.12162162,31.40350877,31.2962963,31.06060606,30.96153846,30.6042885,29.57198444,27.43538767,27.95031056,27.65957447,26.77824268
Slovenia,SVN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.29199899,64.54778803,64.2174101,64.42679408,65.17011106,63.74438705,63.01506668,61.54134656,61.08047312,60.38976944,61.09952898,59.41638076,58.10940307,56.19691105,55.21265735,53.87709284,52.64795123,52.44772251,51.39605476,50.73720005,56.99300699,56.27240143,51.57480315,52.36220472,51.6,51.19047619,51.96850394,50,49.2,47.28033473,47.52066116,48.58299595,47.17741935,46.82539683,45.52845528,45.8677686,45.79831933,46.58119658,48.91774892
Sweden,SWE,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,35.22554604,34.87658214,34.85962487,34.42007299,34.62457346,34.85917824,34.7933015,34.96557003,35.01207758,34.8039816,35.18338727,35.204512,35.78541979,35.91127533,34.19902629,32.47957051,31.09618404,29.68864472,29.24558858,29.45440079,51.83431953,50.71258907,51.40515222,52.53837072,53.41317365,52.80487805,52.93398533,53.20987654,53.03797468,53.65535248,53.76344086,53.7619699,54.94350282,55.7496361,55.95930233,57.14285714,57.71604938,58.87096774,61.69491525
Eswatini,SWZ,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.27417337,67.1013603,67.13301725,67.25297914,66.88523842,66.80607934,66.7671509,66.13505227,65.8703509,65.89225899,66.38847128,65.89623681,64.7794846,64.81072162,61.66125264,62.20674601,62.46700093,61.48903768,61.08604689,62.41529985,55.03875969,54.88721805,54.74452555,50,49.6124031,50,48.52941176,46.76258993,45.39007092,42.95774648,41.66666667,38.1294964,39.43661972,40.93959732,40.66666667,40.52287582,39.04109589,41.49659864,41.66666667
Sint Maarten (Dutch part),SXM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,25.59257511,26.80928758,28.28020157,28.14004202,28.54570152,28.9239366,28.61929615,26.59013785,27.15124003,27.14915843,27.37441323,28.24299288,26.33132952,24.51011851,23.62861676,25.10761652,25.3949282,25.11385133,24.48730775,24.41566102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,53.41068723,50.49318592,48.38623727,47.30477956,47.95923126,46.27444434,44.53221869,45.28631872,44.57619233,48.82578491,50.31218191,50.58537941,51.48391408,52.65314215,50.99580951,48.68262382,50.93256481,31.40689816,34.2771368,35.43724932,11.57222666,10.97515758,10.05567154,7.54590985,7.603254068,7.680988817,8.139876579,8.541238626,9.369527145,8.997353719,8.865248227,8.196221816,8.857231341,9.940420194,11.32911392,12.58002561,13.40959644,14.11876184,12.71322819
Turks and Caicos Islands,TCA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Chad,TCD,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,88.93345524,88.58997027,88.71356354,88.14062231,84.30086368,85.08455492,85.40302752,86.91178393,85.60395198,85.66300786,87.05816068,85.35862742,86.48226175,85.78780902,83.88329513,82.90861823,83.10006345,83.67311839,83.47594022,84.56490135,87.7753304,91.46067416,91.52298851,91.65517241,91.67767503,91.85606061,92.32091691,92.37618253,92.35325794,92.56825076,92.93401965,85.31177829,80.33980583,76.30434783,72.87128713,70.30921645,72.01304477,74.04953917,75.75671853
East Asia & Pacific (IDA & IBRD countries),TEA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,48.0666648,47.74355794,47.47344961,46.92137369,46.78909342,47.48399453,47.98515485,46.13358946,46.28562421,46.71178077,46.18015855,45.65160232,45.19374219,44.85067499,45.28245761,45.41763111,44.24145195,42.98477892,42.22923841
Europe & Central Asia (IDA & IBRD countries),TEC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,23.83371058,24.35624026,23.97546934,24.14246778,24.87375214,23.84162843,22.71799592,21.59441754,20.60832947,19.34632461,18.41997424,17.52959569,17.75767269,16.71483835,15.87712624,15.6033252,15.4440915,15.13554573,15.24616352
